directory,gender,category,cloth_id,file_name,cloth_fabric,cloth_type,clothes_color,image_id,masking_number,first_type,cloth_type_id,old_type_id,type_id
img,WOMEN,Tees_Tanks,id_00001307,01_1_front.jpg,"knit, cotton",tee,White-navy,SE0001290,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001309,02_1_front.jpg,"knit, cotton, denim","tee, jacket, joggers",Black-taupe,SE0001291,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001310,01_1_front.jpg,"knit, modal",tank,Orange-cream,SE0001292,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001319,01_1_front.jpg,"knit, cotton",tee,Taupe-multi,SE0001297,2,knit,2,2,2
img,WOMEN,Cardigans,id_00001328,02_1_front.jpg,"knit, heathered, viscose","cardigan, shawl",Black,SE0001307,6,knit,6,2,2
img,WOMEN,Cardigans,id_00001328,05_1_front.jpg,"knit, heathered, viscose","cardigan, shawl",Heather grey,SE0001309,6,knit,6,2,2
img,WOMEN,Dresses,id_00001340,01_1_front.jpg,"knit, cotton","dress, sleeveless, skater",Navy-tomato,SE0001320,5,knit,5,2,2
img,WOMEN,Dresses,id_00001340,02_1_front.jpg,"knit, cotton","dress, sleeveless, skater",Navy-burgundy,SE0001321,5,knit,5,2,2
img,WOMEN,Tees_Tanks,id_00001360,03_1_front.jpg,"knit, linen",tee,Navy-white,SE0001333,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001368,04_1_front.jpg,"knit, rayon",tee,Yellow,SE0001345,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001368,06_1_front.jpg,"knit, rayon",tee,Rose,SE0001346,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001368,14_1_front.jpg,"knit, rayon",tee,Mint,SE0001347,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001368,15_1_front.jpg,"knit, rayon",tee,Pistachio,SE0001348,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001384,01_1_front.jpg,"knit, cotton","top, dress, shorts, cami, blazer",Black,SE0001360,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001384,12_1_front.jpg,"knit, cotton","top, dress, shorts, cami, blazer",Light heather grey,SE0001368,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001384,13_1_front.jpg,"knit, cotton","top, dress, shorts, cami, blazer",Navy,SE0001369,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001384,14_1_front.jpg,"knit, cotton","top, dress, shorts, cami, blazer",Cloud,SE0001370,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001384,15_1_front.jpg,"knit, cotton","top, dress, shorts, cami, blazer",Hot pink,SE0001371,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001384,16_1_front.jpg,"knit, cotton","top, dress, shorts, cami, blazer",Grey,SE0001372,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001384,17_1_front.jpg,"knit, cotton","top, dress, shorts, cami, blazer",Light pink,SE0001373,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001384,19_1_front.jpg,"knit, cotton","top, dress, shorts, cami, blazer",Coral,SE0001374,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001384,20_1_front.jpg,"knit, cotton","top, dress, shorts, cami, blazer",Tan,SE0001375,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001384,21_1_front.jpg,"knit, cotton","top, dress, shorts, cami, blazer",Mustard,SE0001376,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001384,23_1_front.jpg,"knit, cotton","top, dress, shorts, cami, blazer",Cayenne,SE0001377,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001384,25_1_front.jpg,"knit, cotton","top, dress, shorts, cami, blazer",Apricot,SE0001378,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001384,28_1_front.jpg,"knit, cotton","top, dress, shorts, cami, blazer",Royal,SE0001379,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001384,29_1_front.jpg,"knit, cotton","top, dress, shorts, cami, blazer",Heather olive,SE0001380,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001399,02_1_front.jpg,"knit, cotton","top, crop",Black-pink,SE0001390,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001409,03_1_front.jpg,"knit, cotton, linen","top, sleeveless",Cream-cream,SE0001394,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001409,04_1_front.jpg,"knit, cotton, linen","top, sleeveless",Taupe-taupe,SE0001395,2,knit,2,2,2
img,WOMEN,Cardigans,id_00001415,06_1_front.jpg,"knit, cotton, viscose","top, cardigan",Navy-cream,SE0001399,6,knit,6,2,2
img,WOMEN,Cardigans,id_00001415,07_1_front.jpg,"knit, cotton, viscose","top, cardigan",Khaki-cream,SE0001400,6,knit,6,2,2
img,WOMEN,Cardigans,id_00001415,08_1_front.jpg,"knit, cotton, viscose","top, cardigan",Blush-cream,SE0001401,6,knit,6,2,2
img,WOMEN,Tees_Tanks,id_00001420,01_1_front.jpg,"knit, cotton","top, tee",Cream-black,SE0001405,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001420,02_1_front.jpg,"knit, cotton","top, tee",Navy-blue,SE0001406,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001422,01_1_front.jpg,"knit, cotton, heathered, viscose","top, tee",Heather grey,SE0001409,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001431,02_1_front.jpg,"knit, rayon",,Light grey,SE0001415,2,knit,2,2,2
img,WOMEN,Cardigans,id_00001436,02_1_front.jpg,"knit, cotton","cardigan, shawl",Burgundy-black,SE0001418,6,knit,6,2,2
img,WOMEN,Tees_Tanks,id_00001438,01_1_front.jpg,"knit, cotton, modal","tee, jeans, cutoffs",White-black,SE0001419,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001444,04_1_front.jpg,"knit, acrylic","top, cami, sweater, crop",Light pink,SE0001425,2,knit,2,2,2
img,MEN,Shorts,id_00001457,01_1_front.jpg,knit,shorts,Black-white,SE0001439,7,knit,7,2,2
img,MEN,Sweaters,id_00001462,03_1_front.jpg,"knit, cotton",,Navy,SE0001444,2,knit,2,2,2
img,MEN,Pants,id_00001468,03_1_front.jpg,"knit, cotton, denim",joggers,Khaki-navy,SE0001453,7,knit,7,2,2
img,MEN,Pants,id_00001468,04_1_front.jpg,"knit, cotton, denim",joggers,Olive-navy,SE0001454,7,knit,7,2,2
img,WOMEN,Tees_Tanks,id_00001469,13_1_front.jpg,"knit, cotton",top,Olive,SE0001455,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001469,14_1_front.jpg,"knit, cotton",top,Charcoal,SE0001456,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001469,26_1_front.jpg,"knit, cotton",top,Hunter green,SE0001457,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001476,01_1_front.jpg,"knit, cotton, metallic","tee, cutoffs",White-black,SE0001463,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001477,04_1_front.jpg,"knit, rayon","top, crop",Cream-black,SE0001464,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001477,05_1_front.jpg,"knit, rayon","top, crop",Navy-cream,SE0001465,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001477,06_1_front.jpg,"knit, rayon","top, crop",Baby blue-cream,SE0001466,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001487,02_1_front.jpg,"knit, cotton, denim","tee, skirt, trousers, skirts, bottoms",Red-navy,SE0001474,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001504,02_1_front.jpg,"knit, cotton","top, crop",Cream-burgundy,SE0001487,2,knit,2,2,2
img,MEN,Pants,id_00001510,01_1_front.jpg,"knit, cotton","pants, sweatpants",Black,SE0001495,7,knit,7,2,2
img,MEN,Pants,id_00001510,02_1_front.jpg,"knit, cotton","pants, sweatpants",Navy,SE0001496,7,knit,7,2,2
img,MEN,Pants,id_00001510,03_1_front.jpg,"knit, cotton","pants, sweatpants",Charcoal heather,SE0001497,7,knit,7,2,2
img,MEN,Pants,id_00001510,04_1_front.jpg,"knit, cotton","pants, sweatpants",Olive,SE0001498,7,knit,7,2,2
img,MEN,Pants,id_00001510,05_1_front.jpg,"knit, cotton","pants, sweatpants",Burgundy,SE0001499,7,knit,7,2,2
img,WOMEN,Tees_Tanks,id_00001511,04_1_front.jpg,"knit, rayon","top, tee",White-black,SE0001500,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001512,05_1_front.jpg,"knit, cotton","top, sleeveless, crop",Heather grey,SE0001501,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001512,06_1_front.jpg,"knit, cotton","top, sleeveless, crop",Royal,SE0001502,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001512,10_1_front.jpg,"knit, cotton","top, sleeveless, crop",White,SE0001503,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001512,11_1_front.jpg,"knit, cotton","top, sleeveless, crop",Burgundy,SE0001504,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001514,01_1_front.jpg,"knit, cotton",tee,Grey-black,SE0001506,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001515,05_1_front.jpg,"knit, cotton, modal",tee,White,SE0001507,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001515,06_1_front.jpg,"knit, cotton, modal",tee,Blue,SE0001508,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001518,04_1_front.jpg,"knit, lace, semi-sheer, linen","tee, bralette",Oatmeal,SE0001509,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001518,06_1_front.jpg,"knit, lace, semi-sheer, linen","tee, bralette",White,SE0001510,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001520,01_1_front.jpg,"knit, cotton, modal","tee, sneakers",White-multi,SE0001512,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001523,04_1_front.jpg,"knit, cotton",tee,Neon pink,SE0001514,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001531,01_1_front.jpg,"knit, cotton, lace, modal",tee,Black-cream,SE0001520,2,knit,2,2,2
img,WOMEN,Dresses,id_00001534,02_1_front.jpg,"knit, cotton, modal",dress,Heather grey,SE0001522,5,knit,5,2,2
img,MEN,Tees_Tanks,id_00001537,01_1_front.jpg,"knit, cotton",tee,White-blue,SE0001524,2,knit,2,2,2
img,WOMEN,Cardigans,id_00001542,01_1_front.jpg,"knit, acrylic, textured","tee, jeans, cardigan, tees, boyfriend",Olive,SE0001529,6,knit,6,2,2
img,WOMEN,Cardigans,id_00001542,02_1_front.jpg,"knit, acrylic, textured","tee, jeans, cardigan, tees, boyfriend",Cream,SE0001530,6,knit,6,2,2
img,WOMEN,Tees_Tanks,id_00001543,01_1_front.jpg,"knit, cotton",tee,White-black,SE0001531,2,knit,2,2,2
img,WOMEN,Dresses,id_00001552,01_1_front.jpg,"knit, nylon, viscose","dress, skater",Dark navy,SE0001534,5,knit,5,2,2
img,WOMEN,Dresses,id_00001552,02_1_front.jpg,"knit, nylon, viscose","dress, skater",Black,SE0001535,5,knit,5,2,2
img,WOMEN,Tees_Tanks,id_00001559,02_1_front.jpg,"knit, rayon",tank,Black,SE0001537,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001559,03_1_front.jpg,"knit, rayon",tank,Taupe,SE0001538,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001567,03_1_front.jpg,"knit, rayon",top,Taupe,SE0001541,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001569,02_1_front.jpg,"knit, cotton",top,Cream-black,SE0001542,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001571,01_1_front.jpg,"knit, cotton, modal","tee, tees",Black,SE0001544,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001571,02_1_front.jpg,"knit, cotton, modal","tee, tees",Heather grey,SE0001545,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001571,03_1_front.jpg,"knit, cotton, modal","tee, tees",Charcoal heather,SE0001546,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001571,04_1_front.jpg,"knit, cotton, modal","tee, tees",Navy,SE0001547,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001571,05_1_front.jpg,"knit, cotton, modal","tee, tees",Burgundy,SE0001548,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001571,09_1_front.jpg,"knit, cotton, modal","tee, tees",Teal,SE0001549,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001571,10_1_front.jpg,"knit, cotton, modal","tee, tees",Mustard,SE0001550,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001571,11_1_front.jpg,"knit, cotton, modal","tee, tees",Green,SE0001551,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001571,12_1_front.jpg,"knit, cotton, modal","tee, tees",White,SE0001552,2,knit,2,2,2
img,WOMEN,Cardigans,id_00001344,02_1_front.jpg,"knit, cotton, rayon","cardigan, shawl",Cocoa,SE0001557,6,knit,6,2,2
img,WOMEN,Cardigans,id_00001577,01_1_front.jpg,"knit, acrylic","long-sleeved, cardigan",Black-white,SE0001558,6,knit,6,2,2
img,WOMEN,Dresses,id_00001579,02_1_front.jpg,"knit, viscose","dress, shirt, hood",Black,SE0001563,5,knit,5,2,2
img,WOMEN,Tees_Tanks,id_00001585,02_1_front.jpg,"knit, cotton",tee,Black,SE0001566,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001588,01_1_front.jpg,"knit, cotton, heathered, viscose",tee,Heather grey,SE0001570,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001590,04_1_front.jpg,"knit, rayon, nylon, lace, semi-sheer",tee,Cream,SE0001571,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001590,06_1_front.jpg,"knit, rayon, nylon, lace, semi-sheer",tee,Black,SE0001572,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001592,05_1_front.jpg,"knit, rayon, linen",top,Ivory-navy,SE0001574,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001592,06_1_front.jpg,"knit, rayon, linen",top,Ivory-red,SE0001575,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001592,07_1_front.jpg,"knit, rayon, linen",top,Ivory-blue,SE0001576,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001592,08_1_front.jpg,"knit, rayon, linen",top,Black-ivory,SE0001577,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001595,01_1_front.jpg,"knit, cotton",tee,Black-white,SE0001579,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001595,02_1_front.jpg,"knit, cotton",tee,White-black,SE0001580,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001596,04_1_front.jpg,"knit, cotton, leather","tee, jeans, boyfriend",White,SE0001581,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001602,03_1_front.jpg,"knit, cotton",tee,White-black,SE0001582,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001602,04_1_front.jpg,"knit, cotton",tee,Navy-white,SE0001583,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001603,03_1_front.jpg,"knit, cotton, rayon, heathered",top,Light heather grey,SE0001584,2,knit,2,2,2
img,MEN,Pants,id_00001617,01_1_front.jpg,"knit, cotton, heathered, viscose","pants, sweatpants",Heather grey,SE0001595,7,knit,7,2,2
img,WOMEN,Tees_Tanks,id_00001620,01_1_front.jpg,"knit, cotton","tee, tees",Charcoal-red,SE0001597,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001620,02_1_front.jpg,"knit, cotton","tee, tees",Blue-red,SE0001598,2,knit,2,2,2
img,WOMEN,Cardigans,id_00001627,06_1_front.jpg,"knit, acrylic, open-knit",cardigan,White,SE0001604,6,knit,6,2,2
img,WOMEN,Cardigans,id_00001627,07_1_front.jpg,"knit, acrylic, open-knit",cardigan,Mint,SE0001605,6,knit,6,2,2
img,WOMEN,Cardigans,id_00001627,09_1_front.jpg,"knit, acrylic, open-knit",cardigan,Blue,SE0001606,6,knit,6,2,2
img,WOMEN,Cardigans,id_00001627,10_1_front.jpg,"knit, acrylic, open-knit",cardigan,Lavender,SE0001607,6,knit,6,2,2
img,WOMEN,Tees_Tanks,id_00001628,01_1_front.jpg,"knit, cotton, rayon",top,Cream-navy,SE0001608,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001634,05_1_front.jpg,"knit, cotton","top, tee, shirt",Black,SE0001614,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001634,06_1_front.jpg,"knit, cotton","top, tee, shirt",Ivory,SE0001615,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001634,07_1_front.jpg,"knit, cotton","top, tee, shirt",Grey,SE0001616,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001634,08_1_front.jpg,"knit, cotton","top, tee, shirt",Royal,SE0001617,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001634,09_1_front.jpg,"knit, cotton","top, tee, shirt",Mustard,SE0001618,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001643,01_1_front.jpg,"knit, cotton, mesh",tee,White-black,SE0001628,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001660,05_1_front.jpg,"knit, rayon","tee, long-sleeved",Black,SE0001639,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001660,06_1_front.jpg,"knit, rayon","tee, long-sleeved",Charcoal,SE0001640,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001660,07_1_front.jpg,"knit, rayon","tee, long-sleeved",Faience,SE0001641,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001660,08_1_front.jpg,"knit, rayon","tee, long-sleeved",Rust,SE0001642,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001660,09_1_front.jpg,"knit, rayon","tee, long-sleeved",Magenta,SE0001643,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001665,04_1_front.jpg,"knit, linen",tee,Cream,SE0001648,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001665,07_1_front.jpg,"knit, linen",tee,Black,SE0001649,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001665,08_1_front.jpg,"knit, linen",tee,Olive,SE0001650,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001672,02_1_front.jpg,"knit, cotton, heathered","shorts, sweater",Indigo,SE0001653,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001678,07_1_front.jpg,"knit, rayon, nylon, lace, linen","top, tee, tees, mini",Navy,SE0001657,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001678,08_1_front.jpg,"knit, rayon, nylon, lace, linen","top, tee, tees, mini",Oatmeal,SE0001658,2,knit,2,2,2
img,WOMEN,Cardigans,id_00001686,02_1_front.jpg,"knit, cotton, linen, open-knit","top, dress, crop, cardigan, cutoffs, slip",White,SE0001664,6,knit,6,2,2
img,WOMEN,Tees_Tanks,id_00001690,02_1_front.jpg,"knit, cotton, modal",tee,White,SE0001665,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001690,03_1_front.jpg,"knit, cotton, modal",tee,Black,SE0001666,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001691,05_1_front.jpg,"knit, cotton",top,Olive,SE0001667,2,knit,2,2,2
img,WOMEN,Dresses,id_00001697,01_1_front.jpg,"knit, rayon, nylon, textured","dress, sleeveless",Black-tan,SE0001669,5,knit,5,2,2
img,WOMEN,Dresses,id_00001748,03_1_front.jpg,"knit, cotton, denim","dress, shirt, jacket, slip",Black-green,SE0001702,5,knit,5,2,2
img,WOMEN,Dresses,id_00001748,04_1_front.jpg,"knit, cotton, denim","dress, shirt, jacket, slip",Blue-red,SE0001703,5,knit,5,2,2
img,WOMEN,Tees_Tanks,id_00001757,05_1_front.jpg,"knit, cotton, lace",cami,Black,SE0001709,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001757,06_1_front.jpg,"knit, cotton, lace",cami,Cream,SE0001710,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001757,07_1_front.jpg,"knit, cotton, lace",cami,Red,SE0001711,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001757,08_1_front.jpg,"knit, cotton, lace",cami,Light pink,SE0001712,2,knit,2,2,2
img,WOMEN,Cardigans,id_00001765,01_1_front.jpg,"knit, cotton",long-sleeved,Cream-grey,SE0001723,6,knit,6,2,2
img,WOMEN,Cardigans,id_00001765,02_1_front.jpg,"knit, cotton",long-sleeved,Blue-white,SE0001724,6,knit,6,2,2
img,MEN,Tees_Tanks,id_00001774,05_1_front.jpg,"knit, cotton",tee,Dark grey,SE0001732,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,06_1_front.jpg,"knit, cotton",tee,Camel,SE0001733,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,07_1_front.jpg,"knit, cotton",tee,Light blue,SE0001734,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,08_1_front.jpg,"knit, cotton",tee,Light pink,SE0001735,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,09_1_front.jpg,"knit, cotton",tee,Black,SE0001736,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,10_1_front.jpg,"knit, cotton",tee,White,SE0001737,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,11_1_front.jpg,"knit, cotton",tee,Navy,SE0001738,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,17_1_front.jpg,"knit, cotton",tee,Olive,SE0001739,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,18_1_front.jpg,"knit, cotton",tee,Burgundy,SE0001740,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,23_1_front.jpg,"knit, cotton",tee,Royal,SE0001741,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,24_1_front.jpg,"knit, cotton",tee,Teal,SE0001742,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,25_1_front.jpg,"knit, cotton",tee,Red,SE0001743,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,27_1_front.jpg,"knit, cotton",tee,Dynasty green,SE0001744,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,28_1_front.jpg,"knit, cotton",tee,Imperial blue,SE0001745,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,30_1_front.jpg,"knit, cotton",tee,Grey,SE0001746,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,31_1_front.jpg,"knit, cotton",tee,Seafoam,SE0001747,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,32_1_front.jpg,"knit, cotton",tee,Rose,SE0001748,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001774,33_1_front.jpg,"knit, cotton",tee,Mustard,SE0001749,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001789,03_1_front.jpg,"knit, rayon","top, jeans, leggings",Heather grey,SE0001755,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001791,03_1_front.jpg,"knit, cotton","tee, shirt",Navy,SE0001758,2,knit,2,2,2
img,MEN,Tees_Tanks,id_00001791,05_1_front.jpg,"knit, cotton","tee, shirt",White,SE0001759,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001793,01_1_front.jpg,"knit, cotton, modal","top, tee, tees",White-black,SE0001762,2,knit,2,2,2
img,WOMEN,Cardigans,id_00001796,02_1_front.jpg,"knit, denim, acrylic",,Cream-black,SE0001764,6,knit,6,2,2
img,WOMEN,Tees_Tanks,id_00001801,01_1_front.jpg,"knit, cotton","cami, spaghetti",Black,SE0001766,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,02_1_front.jpg,"knit, cotton","cami, spaghetti",White,SE0001767,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,03_1_front.jpg,"knit, cotton","cami, spaghetti",Nude,SE0001768,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,04_1_front.jpg,"knit, cotton","cami, spaghetti",Ivory,SE0001769,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,05_1_front.jpg,"knit, cotton","cami, spaghetti",Burgundy,SE0001770,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,06_1_front.jpg,"knit, cotton","cami, spaghetti",Teal,SE0001771,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,07_1_front.jpg,"knit, cotton","cami, spaghetti",Light heather grey,SE0001772,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,08_1_front.jpg,"knit, cotton","cami, spaghetti",Khaki,SE0001773,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,09_1_front.jpg,"knit, cotton","cami, spaghetti",Chocolate,SE0001774,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,10_1_front.jpg,"knit, cotton","cami, spaghetti",Red,SE0001775,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,11_1_front.jpg,"knit, cotton","cami, spaghetti",Olive,SE0001776,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,12_1_front.jpg,"knit, cotton","cami, spaghetti",Light pink,SE0001777,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,13_1_front.jpg,"knit, cotton","cami, spaghetti",Royal,SE0001778,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,14_1_front.jpg,"knit, cotton","cami, spaghetti",Shocking pink,SE0001779,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,15_1_front.jpg,"knit, cotton","cami, spaghetti",Oatmeal,SE0001780,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,16_1_front.jpg,"knit, cotton","cami, spaghetti",Lime,SE0001781,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,17_1_front.jpg,"knit, cotton","cami, spaghetti",Neon orange,SE0001782,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001801,19_1_front.jpg,"knit, cotton","cami, spaghetti",Tomato,SE0001783,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001815,01_1_front.jpg,"knit, cotton, denim, modal","tank, jacket, boots",Heather grey-black,SE0001803,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001816,02_1_front.jpg,"knit, acrylic, open-knit","top, sleeveless, cami, sweater",Natural,SE0001804,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001824,01_1_front.jpg,"knit, rayon",tee,Heather grey,SE0001807,2,knit,2,2,2
img,MEN,Sweatshirts_Hoodies,id_00001831,01_1_front.jpg,"knit, cotton","trousers, hood",Black,SE0001816,2,knit,2,2,2
img,MEN,Sweatshirts_Hoodies,id_00001831,02_1_front.jpg,"knit, cotton","trousers, hood",White,SE0001817,2,knit,2,2,2
img,MEN,Sweatshirts_Hoodies,id_00001831,03_1_front.jpg,"knit, cotton","trousers, hood",Navy,SE0001818,2,knit,2,2,2
img,MEN,Sweatshirts_Hoodies,id_00001831,04_1_front.jpg,"knit, cotton","trousers, hood",Grey,SE0001819,2,knit,2,2,2
img,MEN,Sweatshirts_Hoodies,id_00001831,05_1_front.jpg,"knit, cotton","trousers, hood",Burgundy,SE0001820,2,knit,2,2,2
img,MEN,Sweatshirts_Hoodies,id_00001831,06_1_front.jpg,"knit, cotton","trousers, hood",Teal,SE0001821,2,knit,2,2,2
img,WOMEN,Tees_Tanks,id_00001835,04_1_front.jpg,"knit, cotton, stretch-knit","top, crop",Charcoal,SE0001824,2,knit,2,2,2
